,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
26,167285.24819748415,38910.43294089806,87580.03635960977,26.884029388427734,1.941352367401123,5.569518089294434,0.35304055757691893,0.18196872021713847,0.25453572592823276,2.97,0.17,0.72,18063.45,729.4,3231.36,0.679,0.191,0.495,0.29,0.0,0.01,1930.3900000000003,18.8,47.0,0.034,0.007,0.009,4.11,0.29,1.04,26117.0,4526.4,10020.4,0.686,0.373,0.466,0.07,0.0,0.01,165.44,18.8,43.24,0.017,0.007,0.009,178177.44469200654,19360.61586216681,61871.31250747945,28.232011795043945,1.3548455238342285,5.391391277313232,0.39898592070652233,0.17833997502496823,0.24246961042343687,4.85,0.13,0.43,22519.98,372.4,2326.77,0.738,0.255,0.481,0.21,0.0,0.01,761.53,9.4,33.84,0.04,0.007,0.008,3.79,0.23,0.83,19975.2,2328.8,6371.4,0.707,0.391,0.492,0.06,0.0,0.01,97.76,9.4,22.56,0.016,0.007,0.007
27,15668.079481974655,425.4713635067901,6805.080041958137,2.5995826721191406,0.03031177446246147,1.1781728267669678,0.21000557660280275,0.03909373011393125,0.1649685376670594,0.58,0.01,0.14,2338.14,7.6,305.2,0.5,0.032,0.381,0.09,0.0,0.0,212.52,1.88,5.64,0.062,0.007,0.01,0.7,0.01,0.21,2435.4,24.6,902.0000000000001,0.462,0.044,0.344,0.01,0.0,0.0,9.4,0.0,3.76,0.007,0.004,0.007,124.630380689905,0.0,0.12648747842831654,0.004018581472337246,0.0,4.224421900289599e-06,0.11624015752387591,0.0,0.0019110138104555345,0.02,0.0,0.0,43.95,0.0,0.0,0.12,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.0,8.2,0.0,0.0,0.037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
28,276758.5471546968,99014.30636597722,166839.30263404618,44.754913330078125,6.1367292404174805,12.92617130279541,0.46923077937657975,0.2875056306193077,0.3768537834599546,7.53,0.23,0.91,25772.6,1722.0,3864.0,0.755,0.447,0.606,0.63,0.01,0.02,3205.51,48.88,94.0,0.071,0.01,0.015,9.23,0.59,1.57,29372.4,10225.4,17941.6,0.758,0.498,0.64,0.08,0.01,0.02,176.72,48.88,94.0,0.019,0.01,0.015,265410.8332779186,83554.52325867227,142344.22007436666,34.40080261230469,4.038966178894043,19.3953857421875,0.4918895541542221,0.2640511620050114,0.3665029548236018,4.03,0.32,1.34,19135.83,1572.2,4366.26,0.805,0.358,0.604,0.47,0.01,0.03,2390.85,35.72,80.84,0.049,0.009,0.015,5.07,0.63,2.57,31381.400000000005,8749.4,14530.399999999998,0.783,0.477,0.639,0.08,0.01,0.03,176.72,35.72,75.2,0.019,0.009,0.014
29,270386.79775406787,42177.68864658806,111544.33069767171,43.16698455810547,6.390888690948486,13.29521656036377,0.48025546423345805,0.22383192275520006,0.3585193267183191,2.65,0.33,0.92,15744.0,977.2000000000002,3337.2,0.806,0.422,0.638,0.28,0.01,0.02,1983.5200000000002,22.56,60.16,0.047,0.007,0.013,6.85,0.85,1.98,31053.399999999998,6461.6,12193.4,0.827,0.485,0.647,0.1,0.01,0.02,167.32,22.56,60.16,0.02,0.007,0.013,67809.30679677209,66.54738598703318,2081.6579805028596,25.08156967163086,0.0020441797096282244,0.2195315957069397,0.34407832031078145,0.008496754641405847,0.11333517026488563,2.12,0.0,0.05,3477.1,0.0,123.6,0.638,0.002,0.27,0.02,0.0,0.0,67.4,0.0,3.76,0.077,0.002,0.01,3.33,0.0,0.06,8142.6,8.2,303.4,0.616,0.011,0.239,0.05,0.0,0.0,45.12,0.0,1.88,0.013,0.002,0.006
30,536743.8724041309,176149.02214653982,326904.5311637498,42.482601165771484,13.085472106933594,32.447364807128906,0.5748145049931365,0.3750246889175053,0.49688117601702636,8.08,0.81,1.85,56071.41,3306.8,8737.4,0.869,0.607,0.77,0.81,0.01,0.05,4091.01,86.48,231.24,0.058,0.015,0.021,8.21,1.41,4.56,54546.4,16621.4,34374.4,0.869,0.636,0.779,0.1,0.01,0.05,308.32,86.48,204.92000000000002,0.022,0.015,0.02,378302.12860893505,42882.91186398128,270658.10861808714,42.4423942565918,1.9742754697799683,29.237442016601562,0.5131181711749341,0.19273065482033683,0.4543846519670993,5.37,0.24,1.97,19343.8,1061.06,6869.8,0.847,0.182,0.695,1.04,0.0,0.05,5277.58,18.8,165.44,0.063,0.007,0.019,10.9,0.27,4.15,49413.2,4690.4,26576.199999999997,0.84,0.38,0.735,0.13,0.0,0.05,302.68,18.8,150.4,0.021,0.007,0.018
31,40678.54292471311,13631.403724135816,27525.405763705567,4.718204021453857,1.4438729286193848,3.2482876777648926,0.2373358939629596,0.17844764278548633,0.21879736421390777,0.43,0.06,0.22,1863.48,298.2,1124.76,0.51,0.247,0.466,0.09,0.0,0.0,478.1700000000001,7.52,13.160000000000002,0.024,0.007,0.007,0.77,0.22,0.51,5551.4,1558.0,3476.8,0.496,0.373,0.462,0.01,0.0,0.0,18.8,7.52,13.160000000000002,0.007,0.007,0.007,50293.783271499546,4023.8750616352772,26523.470461930854,11.451003074645996,0.7508959770202637,5.648557662963867,0.3022748169964379,0.1614492302409836,0.23564094045001635,2.95,0.04,0.48,7436.340000000001,91.0,1449.2100000000003,0.613,0.272,0.496,0.1,0.0,0.0,389.62,1.88,11.28,0.026,0.006,0.007,2.39,0.12,0.78,7568.6,459.20000000000005,3361.9999999999995,0.579,0.344,0.51,0.02,0.0,0.0,39.48,1.88,11.28,0.01,0.006,0.007
32,339113.328357834,101962.46344110995,158589.9542896752,35.084232330322266,4.052819728851318,9.749415397644043,0.47825412866257966,0.2756588565517012,0.3859707674327107,2.49,0.16,0.62,21386.07,1972.6,4303.6,0.749,0.424,0.641,0.44,0.01,0.02,3294.06,33.84,88.36,0.05,0.008,0.014,4.55,0.61,1.22,33185.4,8782.2,16892.0,0.754,0.453,0.654,0.06,0.01,0.02,188.0,33.84,86.48,0.018,0.008,0.014,428338.74230144895,59040.66315571936,187707.52349697766,39.269474029541016,4.968267440795898,17.421024322509766,0.5513367080812954,0.22144961564816198,0.41300846702093286,4.89,0.29,1.16,37260.81,1634.1300000000003,6467.37,0.84,0.329,0.654,0.54,0.01,0.03,2266.88,24.44,107.15999999999998,0.045,0.007,0.016,5.14,0.64,2.14,44427.6,6666.600000000001,18794.4,0.847,0.432,0.685,0.07,0.01,0.03,253.80000000000004,24.44,103.40000000000002,0.021,0.007,0.016
33,615698.7910864642,195007.41461776226,425434.75583523215,48.08757781982422,14.819451332092285,31.408811569213867,0.5877645950789624,0.4395465263302938,0.52978859394665,4.89,0.58,1.32,37999.17,3299.8,9093.0,0.86,0.713,0.802,0.07,0.02,0.04,355.32,125.96000000000001,257.56,0.022,0.018,0.021,6.61,2.38,4.14,61860.8,21254.4,44181.6,0.869,0.746,0.841,0.07,0.02,0.04,355.32,125.96000000000001,257.56,0.022,0.018,0.021,468642.27179835,206493.1313731715,321507.4242208688,47.6984977722168,10.694994926452637,22.665945053100586,0.5596938915792666,0.4325154688320598,0.4977445762394968,5.51,0.39,1.28,45419.8,3633.0,7194.6,0.852,0.666,0.769,0.08,0.01,0.03,276.36,105.28000000000002,176.72,0.021,0.017,0.019,6.25,1.21,2.83,46641.6,19803.0,31422.4,0.843,0.713,0.789,0.08,0.01,0.03,276.36,105.28000000000002,176.72,0.021,0.017,0.019
34,635300.0425083502,226398.98339369474,476621.0546141723,25.537918090820312,12.24800968170166,20.909334182739258,0.5528534732686725,0.3866277129352313,0.4999736934457273,5.29,0.37,0.9,58418.33999999999,4498.2,9909.2,0.811,0.289,0.73,0.47,0.01,0.03,8394.54,169.2,263.2,0.065,0.017,0.019,4.82,1.36,2.12,59491.0,28724.6,45698.6,0.81,0.678,0.764,0.06,0.01,0.03,351.56,169.2,263.2,0.021,0.017,0.019,654368.0088288863,244468.58691497525,594145.9868594037,45.91548538208008,17.895721435546875,27.605125427246094,0.5544155147511635,0.41120935307545,0.5348786678309888,9.29,0.69,1.56,73941.48,4684.4,10252.2,0.847,0.641,0.793,0.11,0.02,0.05,383.52,169.2,323.36,0.022,0.017,0.02,8.24,2.18,3.99,66231.4,29905.4,56293.00000000001,0.834,0.707,0.803,0.11,0.02,0.05,383.52,169.2,323.36,0.022,0.017,0.02
35,675121.1347447494,238522.27117259207,407995.88616877474,26.002199172973633,6.904693126678467,20.607507705688477,0.5556199956939811,0.3924254676074548,0.45550071984774315,3.8,0.29,0.7,70601.28,3754.9199999999996,7541.8,0.815,0.289,0.696,0.04,0.02,0.03,377.87999999999994,131.6,208.68000000000004,0.021,0.015,0.017,3.22,0.83,2.34,65001.4,24895.2,38950.0,0.817,0.638,0.713,0.04,0.02,0.03,377.87999999999994,131.6,208.68000000000004,0.021,0.015,0.017,444013.83280621946,175832.64110696572,297393.0159964032,28.557859420776367,6.15432596206665,16.763708114624023,0.5065275347720877,0.3278215138001909,0.4301481265788717,2.49,0.29,0.79,29651.199999999997,3081.4,6753.6,0.77,0.437,0.649,0.43,0.01,0.03,4462.92,63.92000000000001,163.56,0.055,0.01,0.017,3.55,0.49,1.96,41688.8,13497.2,29651.199999999997,0.769,0.503,0.685,0.05,0.01,0.03,246.28,63.92000000000001,163.56,0.02,0.01,0.017
36,264999.6382598646,158477.98609311483,215452.5466445964,19.5605525970459,11.202824592590332,15.287611961364746,0.46683346330845066,0.3746729313332976,0.44093940662391423,1.3,0.28,0.52,9183.48,2636.1999999999994,4226.6,0.744,0.515,0.68,0.03,0.01,0.02,148.52,80.84,114.68,0.018,0.014,0.016,2.25,1.11,1.53,28281.8,16301.6,22615.6,0.775,0.651,0.733,0.03,0.01,0.02,148.52,80.84,114.68,0.018,0.014,0.016,330745.0028187464,156525.5725110893,183671.0084120999,37.94279861450195,11.96474838256836,18.934419631958008,0.5162166608504021,0.4139531380403062,0.4414332990906481,3.35,0.41,0.88,22414.5,2758.0,4120.2,0.83,0.576,0.72,0.07,0.01,0.03,276.36,75.2,97.76,0.022,0.015,0.017,5.08,1.26,2.21,41483.8,14399.199999999999,18892.8,0.856,0.684,0.732,0.07,0.01,0.03,276.36,75.2,97.76,0.022,0.015,0.017
37,34946.394859626,10313.321627664482,23626.786481184517,5.666579246520996,0.7575587034225464,3.477055549621582,0.242879417889998,0.18539009213937488,0.22934595507708702,0.93,0.05,0.35,4368.63,198.8,1390.5,0.536,0.361,0.502,0.09,0.0,0.0,230.23,5.64,11.28,0.023,0.006,0.007,0.92,0.11,0.57,4879.0,1271.0,3189.8,0.522,0.394,0.491,0.01,0.0,0.0,15.04,5.64,11.28,0.007,0.006,0.007,105496.06927960464,9977.139832465025,37079.38952000231,22.486854553222656,1.8483816385269165,9.47651195526123,0.3914994011418822,0.19181382843230166,0.2576614018766071,2.26,0.13,0.73,10117.29,288.4,1650.06,0.689,0.421,0.535,0.09,0.0,0.01,194.81,7.52,16.92,0.023,0.007,0.008,3.12,0.5,1.55,13530.0,1787.6000000000001,5248.0,0.727,0.465,0.547,0.03,0.0,0.01,75.2,7.52,16.92,0.016,0.007,0.008
38,371456.6688670704,175610.34421182476,271807.5135971824,50.30342483520508,10.760562896728516,24.24260711669922,0.5267943209044806,0.4244265053493301,0.476589727903195,6.29,0.36,1.91,37225.65,2717.4,8750.88,0.854,0.53,0.772,0.63,0.01,0.03,3754.52,84.6,148.52,0.06,0.016,0.019,8.33,1.33,3.35,38269.4,16842.8,26584.4,0.843,0.714,0.783,0.08,0.01,0.03,219.96,84.6,148.52,0.021,0.016,0.019,173871.0807445088,24302.581246865393,43919.00846826443,39.72052001953125,2.624865770339966,8.374274253845215,0.47624193740417115,0.2066784172964769,0.2599299440879426,6.56,0.19,0.9,18626.01,529.2,2163.0,0.817,0.278,0.556,0.26,0.0,0.01,743.82,9.4,16.92,0.041,0.007,0.008,6.03,0.37,1.42,21008.4,2443.6,5412.0,0.792,0.473,0.54,0.09,0.0,0.01,112.8,9.4,16.92,0.019,0.007,0.008
39,4695.347162893745,132.00472478760048,1397.1406762416677,0.3676791191101074,0.004920846316963434,0.14732539653778076,0.14100873776961903,0.014106739937180535,0.0787792113693479,0.09,0.01,0.02,271.92,6.08,52.26,0.344,0.027,0.181,0.0,0.0,0.0,40.5,0.0,3.59,0.117,0.003,0.009,0.13,0.0,0.02,680.6,8.2,139.4,0.302,0.011,0.148,0.0,0.0,0.0,3.76,0.0,1.88,0.006,0.002,0.004,1876.5726751807051,0.0,0.17067485544330907,0.31991496682167053,0.0,4.221574727125699e-06,0.1752404321250035,0.0,0.0031949913034079397,0.19,0.0,0.0,271.92,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.083,0.0,0.0,0.2,0.0,0.0,549.4,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.007,0.0,0.0
40,121308.91836728677,32984.80421170646,56108.4813016138,19.239229202270508,1.6911888122558594,5.483572483062744,0.35587096356734277,0.17864570600961835,0.2290108109411885,1.89,0.13,0.74,5694.87,288.8,2409.4,0.656,0.072,0.475,0.31,0.0,0.01,1186.57,13.160000000000002,24.44,0.031,0.007,0.007,3.08,0.28,0.77,14440.2,3206.2,6445.2,0.654,0.361,0.445,0.06,0.0,0.01,73.32,13.160000000000002,24.44,0.014,0.007,0.007,29850.227982699755,1151.9030038464791,6751.878287006821,5.454831600189209,0.08543960005044937,1.0210169553756714,0.24622140069988835,0.06437483662575039,0.1644710609975037,1.38,0.03,0.19,5106.99,63.0,380.8,0.514,0.167,0.356,0.09,0.0,0.0,265.65,0.0,7.12,0.058,0.005,0.007,1.41,0.0,0.25,5059.4,16.4,885.6000000000001,0.502,0.03,0.359,0.01,0.0,0.0,16.92,0.0,3.76,0.008,0.004,0.007
41,879502.414257665,535398.6514764052,705805.6603534869,46.18548583984375,23.299699783325195,33.4564094543457,0.5787441236013493,0.5115733542300533,0.5499531157557966,3.36,0.65,1.42,28294.88,8194.2,14257.6,0.86,0.723,0.796,0.07,0.03,0.04,494.44,278.24,391.04,0.022,0.02,0.021,5.72,2.2,3.83,83139.8,47625.6,65928.00000000001,0.857,0.773,0.822,0.07,0.03,0.04,494.44,278.24,391.04,0.022,0.02,0.021,779661.349026651,266774.9369572593,470419.28916205076,60.121334075927734,20.052326202392578,30.731704711914062,0.5682715905063006,0.41947713005086856,0.4930072969061563,10.41,0.7,1.92,74046.0,4141.2,10202.2,0.87,0.511,0.753,0.09,0.03,0.05,496.32,161.68,266.96,0.022,0.017,0.02,11.6,2.27,4.12,83812.2,26576.199999999997,45985.6,0.857,0.695,0.77,0.09,0.03,0.05,496.32,161.68,266.96,0.022,0.017,0.02
