event_id,scenario,threshold_mm_per_hr,event_file,mean_wet_fraction,units
17,future,2,WRFrain_PGW_V3_HPE17.mat,0.030920060331825,fraction
17,historical,5,WRFrain_noPGW_HPE17.mat,0.0214932126696833,fraction
17,future,5,WRFrain_PGW_V3_HPE17.mat,0.0126948215183509,fraction
17,historical,7.5,WRFrain_noPGW_HPE17.mat,0.0133232780291604,fraction
17,future,7.5,WRFrain_PGW_V3_HPE17.mat,0.00716440422322775,fraction
17,historical,10,WRFrain_noPGW_HPE17.mat,0.009175465057818,fraction
17,future,10,WRFrain_PGW_V3_HPE17.mat,0.00427350427350427,fraction
17,historical,20,WRFrain_noPGW_HPE17.mat,0.0026395173453997,fraction
17,future,20,WRFrain_PGW_V3_HPE17.mat,0.00150829562594268,fraction
17,historical,50,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,50,WRFrain_PGW_V3_HPE17.mat,0,fraction
17,historical,60,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,60,WRFrain_PGW_V3_HPE17.mat,0,fraction
17,historical,80,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,80,WRFrain_PGW_V3_HPE17.mat,0,fraction
17,historical,100,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,100,WRFrain_PGW_V3_HPE17.mat,0,fraction
