event_id,measure_type,duration_min,block_size,is_full_domain,hist_file,pgw_file,hist_value,pgw_value,diff,ratio,units
3,intensity,60,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,11.3788403736013,14.2832212720919,2.9043808984906,1.25524401460352,mm_per_hr
3,intensity,60,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,19.6689319610596,24.1029796600342,4.43404769897461,1.22543408598663,mm_per_hr
3,intensity,60,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,19.8783974647522,24.3935556411743,4.51515817642212,1.22713894238347,mm_per_hr
3,intensity,60,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,19.9671825832791,23.1761722564697,3.20898967319065,1.16071319325131,mm_per_hr
3,intensity,120,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,7.02186796489554,10.8298958832381,3.80802791834251,1.54230981519163,mm_per_hr
3,intensity,120,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,11.9615240097046,14.791606426239,2.83008241653442,1.23659881585644,mm_per_hr
3,intensity,120,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,12.1648290157318,14.8138072490692,2.6489782333374,1.21775712835024,mm_per_hr
3,intensity,120,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,12.8786216311985,14.3225128915575,1.44389126035902,1.11211535688425,mm_per_hr
3,intensity,240,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,4.71030275518991,5.66551681381408,0.955214058624166,1.20279249727031,mm_per_hr
3,intensity,240,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,8.01944875717163,7.84381127357483,-0.175637483596802,0.978098559026301,mm_per_hr
3,intensity,240,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,9.02778095006943,7.90898722410202,-1.11879372596741,0.876072123132451,mm_per_hr
3,intensity,240,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,9.74808512793647,7.64299562242296,-2.10508950551351,0.784050972279606,mm_per_hr
3,intensity,360,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,4.00153586171887,5.24271811253334,1.24118225081447,1.31017646566369,mm_per_hr
3,intensity,360,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,6.25248161951701,6.65653463204702,0.404053012530008,1.06462282292342,mm_per_hr
3,intensity,360,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,6.2705100774765,6.76239449779193,0.491884420315424,1.07844408417144,mm_per_hr
3,intensity,360,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,6.83562767947162,6.75326416669068,-0.0823635127809332,0.987950848606298,mm_per_hr
3,intensity,720,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,2.8658726413091,2.99603631259857,0.13016367128947,1.04541851211853,mm_per_hr
3,intensity,720,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,4.34959876537323,3.84428851306438,-0.505310252308846,0.883826007968465,mm_per_hr
3,intensity,720,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,4.63829090694586,3.86040782555938,-0.777883081386486,0.832291010419031,mm_per_hr
3,intensity,720,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,4.97400449354339,3.85179340811791,-1.12221108542548,0.774384786567405,mm_per_hr
3,intensity,1440,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,1.43704312673613,1.50445540584173,0.0674122791055978,1.04691040780294,mm_per_hr
