event_id,scenario,threshold_mm_per_hr,event_file,mean_wet_fraction,units
28,historical,0.1,WRFrain_noPGW_HPE28.mat,0.091614738292011,fraction
28,future,0.1,WRFrain_PGW_V3_HPE28.mat,0.0526290266299357,fraction
28,historical,1,WRFrain_noPGW_HPE28.mat,0.0370427180899908,fraction
28,future,1,WRFrain_PGW_V3_HPE28.mat,0.0222504866850321,fraction
28,historical,2,WRFrain_noPGW_HPE28.mat,0.0225956198347107,fraction
28,future,2,WRFrain_PGW_V3_HPE28.mat,0.0147103764921947,fraction
28,historical,5,WRFrain_noPGW_HPE28.mat,0.00799659320477502,fraction
28,future,5,WRFrain_PGW_V3_HPE28.mat,0.00655670339761249,fraction
28,historical,7.5,WRFrain_noPGW_HPE28.mat,0.00412459136822773,fraction
28,future,7.5,WRFrain_PGW_V3_HPE28.mat,0.00392528925619835,fraction
28,historical,10,WRFrain_noPGW_HPE28.mat,0.00240771349862259,fraction
28,future,10,WRFrain_PGW_V3_HPE28.mat,0.00256361799816345,fraction
28,historical,20,WRFrain_noPGW_HPE28.mat,0.000493278236914601,fraction
28,future,20,WRFrain_PGW_V3_HPE28.mat,0.000748604224058769,fraction
28,historical,50,WRFrain_noPGW_HPE28.mat,1.3406795224977e-05,fraction
28,future,50,WRFrain_PGW_V3_HPE28.mat,4.96143250688705e-05,fraction
28,historical,60,WRFrain_noPGW_HPE28.mat,4.59136822773186e-06,fraction
28,future,60,WRFrain_PGW_V3_HPE28.mat,2.29935720844812e-05,fraction
28,historical,80,WRFrain_noPGW_HPE28.mat,6.8870523415978e-07,fraction
28,future,80,WRFrain_PGW_V3_HPE28.mat,4.77502295684114e-06,fraction
28,historical,100,WRFrain_noPGW_HPE28.mat,5.50964187327824e-08,fraction
28,future,100,WRFrain_PGW_V3_HPE28.mat,1.04683195592286e-06,fraction
28,historical,120,WRFrain_noPGW_HPE28.mat,9.18273645546373e-09,fraction
28,future,120,WRFrain_PGW_V3_HPE28.mat,2.11202938475666e-07,fraction
28,historical,150,WRFrain_noPGW_HPE28.mat,0,fraction
28,future,150,WRFrain_PGW_V3_HPE28.mat,9.18273645546373e-09,fraction
29,historical,0.1,WRFrain_noPGW_HPE29.mat,0.0519874839302112,fraction
29,future,0.1,WRFrain_PGW_V3_HPE29.mat,0.0288924058769513,fraction
29,historical,1,WRFrain_noPGW_HPE29.mat,0.016788448117539,fraction
29,future,1,WRFrain_PGW_V3_HPE29.mat,0.00793457300275482,fraction
29,historical,2,WRFrain_noPGW_HPE29.mat,0.00916566574839302,fraction
29,future,2,WRFrain_PGW_V3_HPE29.mat,0.00430925619834711,fraction
29,historical,5,WRFrain_noPGW_HPE29.mat,0.00328837465564738,fraction
29,future,5,WRFrain_PGW_V3_HPE29.mat,0.00153784205693297,fraction
29,historical,7.5,WRFrain_noPGW_HPE29.mat,0.00197083562901745,fraction
29,future,7.5,WRFrain_PGW_V3_HPE29.mat,0.000891368227731864,fraction
29,historical,10,WRFrain_noPGW_HPE29.mat,0.00132167125803489,fraction
29,future,10,WRFrain_PGW_V3_HPE29.mat,0.000584903581267218,fraction
29,historical,20,WRFrain_noPGW_HPE29.mat,0.000407079889807163,fraction
29,future,20,WRFrain_PGW_V3_HPE29.mat,0.000170716253443526,fraction
29,historical,50,WRFrain_noPGW_HPE29.mat,2.7208448117539e-05,fraction
29,future,50,WRFrain_PGW_V3_HPE29.mat,1.22497704315886e-05,fraction
29,historical,60,WRFrain_noPGW_HPE29.mat,1.089072543618e-05,fraction
29,future,60,WRFrain_PGW_V3_HPE29.mat,6.17998163452709e-06,fraction
29,historical,80,WRFrain_noPGW_HPE29.mat,2.13957759412305e-06,fraction
29,future,80,WRFrain_PGW_V3_HPE29.mat,1.5702479338843e-06,fraction
29,historical,100,WRFrain_noPGW_HPE29.mat,5.23415977961433e-07,fraction
29,future,100,WRFrain_PGW_V3_HPE29.mat,4.59136822773186e-07,fraction
29,historical,120,WRFrain_noPGW_HPE29.mat,7.34618916437098e-08,fraction
29,future,120,WRFrain_PGW_V3_HPE29.mat,1.37741046831956e-07,fraction
29,historical,150,WRFrain_noPGW_HPE29.mat,0,fraction
29,future,150,WRFrain_PGW_V3_HPE29.mat,0,fraction
30,historical,0.1,WRFrain_noPGW_HPE30.mat,0.0799735001530456,fraction
30,future,0.1,WRFrain_PGW_V3_HPE30.mat,0.0447631313131313,fraction
30,historical,1,WRFrain_noPGW_HPE30.mat,0.0354031068258341,fraction
30,future,1,WRFrain_PGW_V3_HPE30.mat,0.0190578206305479,fraction
30,historical,2,WRFrain_noPGW_HPE30.mat,0.0229013850627487,fraction
30,future,2,WRFrain_PGW_V3_HPE30.mat,0.0128206382001837,fraction
30,historical,5,WRFrain_noPGW_HPE30.mat,0.00902843587389042,fraction
30,future,5,WRFrain_PGW_V3_HPE30.mat,0.00620021426385063,fraction
30,historical,7.5,WRFrain_noPGW_HPE30.mat,0.00485586164677074,fraction
30,future,7.5,WRFrain_PGW_V3_HPE30.mat,0.00406245791245791,fraction
30,historical,10,WRFrain_noPGW_HPE30.mat,0.00289864554637282,fraction
30,future,10,WRFrain_PGW_V3_HPE30.mat,0.00287923171104989,fraction
30,historical,20,WRFrain_noPGW_HPE30.mat,0.00063852157943067,fraction
30,future,20,WRFrain_PGW_V3_HPE30.mat,0.000998836853382308,fraction
30,historical,50,WRFrain_noPGW_HPE30.mat,2.55739210284665e-05,fraction
30,future,50,WRFrain_PGW_V3_HPE30.mat,9.06948270584634e-05,fraction
30,historical,60,WRFrain_noPGW_HPE30.mat,9.94796449341904e-06,fraction
30,future,60,WRFrain_PGW_V3_HPE30.mat,4.39470462197735e-05,fraction
30,historical,80,WRFrain_noPGW_HPE30.mat,1.65289256198347e-06,fraction
30,future,80,WRFrain_PGW_V3_HPE30.mat,1.09427609427609e-05,fraction
30,historical,100,WRFrain_noPGW_HPE30.mat,2.29568411386593e-07,fraction
30,future,100,WRFrain_PGW_V3_HPE30.mat,2.29568411386593e-06,fraction
30,historical,120,WRFrain_noPGW_HPE30.mat,0,fraction
30,future,120,WRFrain_PGW_V3_HPE30.mat,3.52004897459443e-07,fraction
30,historical,150,WRFrain_noPGW_HPE30.mat,0,fraction
30,future,150,WRFrain_PGW_V3_HPE30.mat,7.65228037955311e-09,fraction
31,historical,0.1,WRFrain_noPGW_HPE31.mat,0.0396667929292929,fraction
31,future,0.1,WRFrain_PGW_V3_HPE31.mat,0.0286816230486685,fraction
31,historical,1,WRFrain_noPGW_HPE31.mat,0.0146293158861341,fraction
31,future,1,WRFrain_PGW_V3_HPE31.mat,0.0119953856749311,fraction
31,historical,2,WRFrain_noPGW_HPE31.mat,0.0091160927456382,fraction
31,future,2,WRFrain_PGW_V3_HPE31.mat,0.00782746786042241,fraction
31,historical,5,WRFrain_noPGW_HPE31.mat,0.00380195133149679,fraction
31,future,5,WRFrain_PGW_V3_HPE31.mat,0.00339050734618916,fraction
31,historical,7.5,WRFrain_noPGW_HPE31.mat,0.00227081037649219,fraction
31,future,7.5,WRFrain_PGW_V3_HPE31.mat,0.00217177456382002,fraction
31,historical,10,WRFrain_noPGW_HPE31.mat,0.00152238292011019,fraction
31,future,10,WRFrain_PGW_V3_HPE31.mat,0.00154444444444444,fraction
31,historical,20,WRFrain_noPGW_HPE31.mat,0.00046643709825528,fraction
31,future,20,WRFrain_PGW_V3_HPE31.mat,0.000550034435261708,fraction
31,historical,50,WRFrain_noPGW_HPE31.mat,3.1370523415978e-05,fraction
31,future,50,WRFrain_PGW_V3_HPE31.mat,5.75987144168962e-05,fraction
31,historical,60,WRFrain_noPGW_HPE31.mat,1.36019283746556e-05,fraction
31,future,60,WRFrain_PGW_V3_HPE31.mat,3.0084940312213e-05,fraction
31,historical,80,WRFrain_noPGW_HPE31.mat,2.46786042240588e-06,fraction
31,future,80,WRFrain_PGW_V3_HPE31.mat,8.59733700642792e-06,fraction
31,historical,100,WRFrain_noPGW_HPE31.mat,3.5583103764922e-07,fraction
31,future,100,WRFrain_PGW_V3_HPE31.mat,2.35307621671258e-06,fraction
31,historical,120,WRFrain_noPGW_HPE31.mat,0,fraction
31,future,120,WRFrain_PGW_V3_HPE31.mat,6.08356290174472e-07,fraction
31,historical,150,WRFrain_noPGW_HPE31.mat,0,fraction
31,future,150,WRFrain_PGW_V3_HPE31.mat,4.59136822773186e-08,fraction
32,historical,0.1,WRFrain_noPGW_HPE32.mat,0.0721079824216188,fraction
32,future,0.1,WRFrain_PGW_V3_HPE32.mat,0.0512401941492851,fraction
32,historical,1,WRFrain_noPGW_HPE32.mat,0.0334883379247016,fraction
32,future,1,WRFrain_PGW_V3_HPE32.mat,0.0218599698281516,fraction
32,historical,2,WRFrain_noPGW_HPE32.mat,0.0218742686606323,fraction
32,future,2,WRFrain_PGW_V3_HPE32.mat,0.0140453561589925,fraction
32,historical,5,WRFrain_noPGW_HPE32.mat,0.00812410468319559,fraction
32,future,5,WRFrain_PGW_V3_HPE32.mat,0.00589244391971665,fraction
32,historical,7.5,WRFrain_noPGW_HPE32.mat,0.00410470287288469,fraction
32,future,7.5,WRFrain_PGW_V3_HPE32.mat,0.00351639774367047,fraction
32,historical,10,WRFrain_noPGW_HPE32.mat,0.00240102321920504,fraction
32,future,10,WRFrain_PGW_V3_HPE32.mat,0.00233881673881674,fraction
32,historical,20,WRFrain_noPGW_HPE32.mat,0.00051151121605667,fraction
32,future,20,WRFrain_PGW_V3_HPE32.mat,0.000710697887970615,fraction
32,historical,50,WRFrain_noPGW_HPE32.mat,1.27508854781582e-05,fraction
32,future,50,WRFrain_PGW_V3_HPE32.mat,4.75600157418339e-05,fraction
32,historical,60,WRFrain_noPGW_HPE32.mat,4.11255411255411e-06,fraction
32,future,60,WRFrain_PGW_V3_HPE32.mat,2.08448117539027e-05,fraction
32,historical,80,WRFrain_noPGW_HPE32.mat,4.19782237964056e-07,fraction
32,future,80,WRFrain_PGW_V3_HPE32.mat,3.93545848091303e-06,fraction
32,historical,100,WRFrain_noPGW_HPE32.mat,9.18273645546373e-08,fraction
32,future,100,WRFrain_PGW_V3_HPE32.mat,8.46123573396301e-07,fraction
32,historical,120,WRFrain_noPGW_HPE32.mat,1.31181949363768e-08,fraction
32,future,120,WRFrain_PGW_V3_HPE32.mat,1.83654729109275e-07,fraction
32,historical,150,WRFrain_noPGW_HPE32.mat,0,fraction
32,future,150,WRFrain_PGW_V3_HPE32.mat,3.27954873409419e-08,fraction
33,historical,0.1,WRFrain_noPGW_HPE33.mat,0.0918416478837966,fraction
33,future,0.1,WRFrain_PGW_V3_HPE33.mat,0.0830858752817431,fraction
33,historical,1,WRFrain_noPGW_HPE33.mat,0.0431375907838718,fraction
33,future,1,WRFrain_PGW_V3_HPE33.mat,0.040339610985892,fraction
33,historical,2,WRFrain_noPGW_HPE33.mat,0.0276046331079389,fraction
33,future,2,WRFrain_PGW_V3_HPE33.mat,0.0268856415393605,fraction
33,historical,5,WRFrain_noPGW_HPE33.mat,0.00971531012605393,fraction
33,future,5,WRFrain_PGW_V3_HPE33.mat,0.0116383003589615,fraction
33,historical,7.5,WRFrain_noPGW_HPE33.mat,0.00465758410551799,fraction
33,future,7.5,WRFrain_PGW_V3_HPE33.mat,0.00675719175223308,fraction
33,historical,10,WRFrain_noPGW_HPE33.mat,0.00258132565322648,fraction
33,future,10,WRFrain_PGW_V3_HPE33.mat,0.00436050588529927,fraction
33,historical,20,WRFrain_noPGW_HPE33.mat,0.000487102429251189,fraction
33,future,20,WRFrain_PGW_V3_HPE33.mat,0.00127634193171383,fraction
33,historical,50,WRFrain_noPGW_HPE33.mat,1.08439769596794e-05,fraction
33,future,50,WRFrain_PGW_V3_HPE33.mat,8.60255447032306e-05,fraction
33,historical,60,WRFrain_noPGW_HPE33.mat,3.48943985307622e-06,fraction
33,future,60,WRFrain_PGW_V3_HPE33.mat,3.97946406210869e-05,fraction
33,historical,80,WRFrain_noPGW_HPE33.mat,2.67134151431672e-07,fraction
33,future,80,WRFrain_PGW_V3_HPE33.mat,8.97403789965773e-06,fraction
33,historical,100,WRFrain_noPGW_HPE33.mat,2.50438266967193e-08,fraction
33,future,100,WRFrain_PGW_V3_HPE33.mat,2.26229234493697e-06,fraction
33,historical,120,WRFrain_noPGW_HPE33.mat,0,fraction
33,future,120,WRFrain_PGW_V3_HPE33.mat,5.84355956256783e-07,fraction
33,historical,150,WRFrain_noPGW_HPE33.mat,0,fraction
33,future,150,WRFrain_PGW_V3_HPE33.mat,4.17397111611988e-08,fraction
34,historical,0.1,WRFrain_noPGW_HPE34.mat,0.0946186584459312,fraction
34,future,0.1,WRFrain_PGW_V3_HPE34.mat,0.0701346057982422,fraction
34,historical,1,WRFrain_noPGW_HPE34.mat,0.042644265162447,fraction
34,future,1,WRFrain_PGW_V3_HPE34.mat,0.0315271634089816,fraction
34,historical,2,WRFrain_noPGW_HPE34.mat,0.0262466657921203,fraction
34,future,2,WRFrain_PGW_V3_HPE34.mat,0.0206739822467095,fraction
34,historical,5,WRFrain_noPGW_HPE34.mat,0.00796731820368184,fraction
34,future,5,WRFrain_PGW_V3_HPE34.mat,0.00833631553631553,fraction
34,historical,7.5,WRFrain_noPGW_HPE34.mat,0.00348717915081552,fraction
34,future,7.5,WRFrain_PGW_V3_HPE34.mat,0.00460166163802527,fraction
34,historical,10,WRFrain_noPGW_HPE34.mat,0.00174472429926975,fraction
34,future,10,WRFrain_PGW_V3_HPE34.mat,0.00280718439809349,fraction
34,historical,20,WRFrain_noPGW_HPE34.mat,0.000214255105164196,fraction
34,future,20,WRFrain_PGW_V3_HPE34.mat,0.00060253181162272,fraction
34,historical,50,WRFrain_noPGW_HPE34.mat,2.14701123792033e-06,fraction
34,future,50,WRFrain_PGW_V3_HPE34.mat,1.69093532729896e-05,fraction
34,historical,60,WRFrain_noPGW_HPE34.mat,5.15982334164152e-07,fraction
34,future,60,WRFrain_PGW_V3_HPE34.mat,6.01250601250601e-06,fraction
34,historical,80,WRFrain_noPGW_HPE34.mat,4.37273164545892e-08,fraction
34,future,80,WRFrain_PGW_V3_HPE34.mat,8.39564475928112e-07,fraction
34,historical,100,WRFrain_noPGW_HPE34.mat,0,fraction
34,future,100,WRFrain_PGW_V3_HPE34.mat,1.09318291136473e-07,fraction
34,historical,120,WRFrain_noPGW_HPE34.mat,0,fraction
34,future,120,WRFrain_PGW_V3_HPE34.mat,2.18636582272946e-08,fraction
34,historical,150,WRFrain_noPGW_HPE34.mat,0,fraction
34,future,150,WRFrain_PGW_V3_HPE34.mat,0,fraction
35,historical,0.1,WRFrain_noPGW_HPE35.mat,0.155117620050775,fraction
35,future,0.1,WRFrain_PGW_V3_HPE35.mat,0.124126900016205,fraction
35,historical,1,WRFrain_noPGW_HPE35.mat,0.0606087506076811,fraction
35,future,1,WRFrain_PGW_V3_HPE35.mat,0.0493853832442068,fraction
35,historical,2,WRFrain_noPGW_HPE35.mat,0.0333533300923675,fraction
35,future,2,WRFrain_PGW_V3_HPE35.mat,0.0288488683627721,fraction
35,historical,5,WRFrain_noPGW_HPE35.mat,0.00779479284826878,fraction
35,future,5,WRFrain_PGW_V3_HPE35.mat,0.00901719332361044,fraction
35,historical,7.5,WRFrain_noPGW_HPE35.mat,0.00280308972073678,fraction
35,future,7.5,WRFrain_PGW_V3_HPE35.mat,0.00431964025279533,fraction
35,historical,10,WRFrain_noPGW_HPE35.mat,0.00126687192783449,fraction
35,future,10,WRFrain_PGW_V3_HPE35.mat,0.00242995732728353,fraction
35,historical,20,WRFrain_noPGW_HPE35.mat,0.000122108788418949,fraction
35,future,20,WRFrain_PGW_V3_HPE35.mat,0.000498055420515313,fraction
35,historical,50,WRFrain_noPGW_HPE35.mat,4.48333603413817e-07,fraction
35,future,50,WRFrain_PGW_V3_HPE35.mat,1.92675417274348e-05,fraction
35,historical,60,WRFrain_noPGW_HPE35.mat,7.56225355155836e-08,fraction
35,future,60,WRFrain_PGW_V3_HPE35.mat,7.09771511910549e-06,fraction
35,historical,80,WRFrain_noPGW_HPE35.mat,0,fraction
35,future,80,WRFrain_PGW_V3_HPE35.mat,8.04839842272997e-07,fraction
35,historical,100,WRFrain_noPGW_HPE35.mat,0,fraction
35,future,100,WRFrain_PGW_V3_HPE35.mat,2.16064387187382e-08,fraction
35,historical,120,WRFrain_noPGW_HPE35.mat,0,fraction
35,future,120,WRFrain_PGW_V3_HPE35.mat,0,fraction
35,historical,150,WRFrain_noPGW_HPE35.mat,0,fraction
35,future,150,WRFrain_PGW_V3_HPE35.mat,0,fraction
36,historical,0.1,WRFrain_noPGW_HPE36.mat,0.0937100857055402,fraction
36,future,0.1,WRFrain_PGW_V3_HPE36.mat,0.0641857310478522,fraction
36,historical,1,WRFrain_noPGW_HPE36.mat,0.0415846954392409,fraction
36,future,1,WRFrain_PGW_V3_HPE36.mat,0.0283001734516886,fraction
36,historical,2,WRFrain_noPGW_HPE36.mat,0.0263791092745638,fraction
36,future,2,WRFrain_PGW_V3_HPE36.mat,0.0183292011019284,fraction
36,historical,5,WRFrain_noPGW_HPE36.mat,0.0097241148862361,fraction
36,future,5,WRFrain_PGW_V3_HPE36.mat,0.00802334455667789,fraction
36,historical,7.5,WRFrain_noPGW_HPE36.mat,0.00531789613304765,fraction
36,future,7.5,WRFrain_PGW_V3_HPE36.mat,0.00509586266707479,fraction
36,historical,10,WRFrain_noPGW_HPE36.mat,0.00341647280889705,fraction
36,future,10,WRFrain_PGW_V3_HPE36.mat,0.00362317620650954,fraction
36,historical,20,WRFrain_noPGW_HPE36.mat,0.00103812366085093,fraction
36,future,20,WRFrain_PGW_V3_HPE36.mat,0.00138165493317008,fraction
36,historical,50,WRFrain_noPGW_HPE36.mat,8.28333843485359e-05,fraction
36,future,50,WRFrain_PGW_V3_HPE36.mat,0.000208193041526375,fraction
36,historical,60,WRFrain_noPGW_HPE36.mat,3.81491684521988e-05,fraction
36,future,60,WRFrain_PGW_V3_HPE36.mat,0.000124186307519641,fraction
36,historical,80,WRFrain_noPGW_HPE36.mat,8.02469135802469e-06,fraction
36,future,80,WRFrain_PGW_V3_HPE36.mat,4.75002550760126e-05,fraction
36,historical,100,WRFrain_noPGW_HPE36.mat,1.6426895214774e-06,fraction
36,future,100,WRFrain_PGW_V3_HPE36.mat,1.87735945311703e-05,fraction
36,historical,120,WRFrain_noPGW_HPE36.mat,3.41801856953372e-07,fraction
36,future,120,WRFrain_PGW_V3_HPE36.mat,7.55535149474543e-06,fraction
36,historical,150,WRFrain_noPGW_HPE36.mat,4.59136822773186e-08,fraction
36,future,150,WRFrain_PGW_V3_HPE36.mat,1.91817161514131e-06,fraction
37,historical,0.1,WRFrain_noPGW_HPE37.mat,0.15626976584022,fraction
37,future,0.1,WRFrain_PGW_V3_HPE37.mat,0.094141896235078,fraction
37,historical,1,WRFrain_noPGW_HPE37.mat,0.0790650367309458,fraction
37,future,1,WRFrain_PGW_V3_HPE37.mat,0.0496520202020202,fraction
37,historical,2,WRFrain_noPGW_HPE37.mat,0.0537942837465565,fraction
37,future,2,WRFrain_PGW_V3_HPE37.mat,0.0354814279155188,fraction
37,historical,5,WRFrain_noPGW_HPE37.mat,0.0225813820018366,fraction
37,future,5,WRFrain_PGW_V3_HPE37.mat,0.0176307621671258,fraction
37,historical,7.5,WRFrain_noPGW_HPE37.mat,0.0123809228650138,fraction
37,future,7.5,WRFrain_PGW_V3_HPE37.mat,0.0110699035812672,fraction
37,historical,10,WRFrain_noPGW_HPE37.mat,0.00764233241505969,fraction
37,future,10,WRFrain_PGW_V3_HPE37.mat,0.0074578971533517,fraction
37,historical,20,WRFrain_noPGW_HPE37.mat,0.00195794306703398,fraction
37,future,20,WRFrain_PGW_V3_HPE37.mat,0.00215387970615243,fraction
37,historical,50,WRFrain_noPGW_HPE37.mat,0.000102502295684114,fraction
37,future,50,WRFrain_PGW_V3_HPE37.mat,0.000106726354453627,fraction
37,historical,60,WRFrain_noPGW_HPE37.mat,4.50183654729109e-05,fraction
37,future,60,WRFrain_PGW_V3_HPE37.mat,3.70523415977961e-05,fraction
37,historical,80,WRFrain_noPGW_HPE37.mat,6.7722681359045e-06,fraction
37,future,80,WRFrain_PGW_V3_HPE37.mat,4.61432506887052e-06,fraction
37,historical,100,WRFrain_noPGW_HPE37.mat,4.82093663911846e-07,fraction
37,future,100,WRFrain_PGW_V3_HPE37.mat,4.13223140495868e-07,fraction
37,historical,120,WRFrain_noPGW_HPE37.mat,0,fraction
37,future,120,WRFrain_PGW_V3_HPE37.mat,0,fraction
37,historical,150,WRFrain_noPGW_HPE37.mat,0,fraction
37,future,150,WRFrain_PGW_V3_HPE37.mat,0,fraction
38,historical,0.1,WRFrain_noPGW_HPE38.mat,0.0522001300887664,fraction
38,future,0.1,WRFrain_PGW_V3_HPE38.mat,0.0187186715641261,fraction
38,historical,1,WRFrain_noPGW_HPE38.mat,0.024228971533517,fraction
38,future,1,WRFrain_PGW_V3_HPE38.mat,0.00759015151515151,fraction
38,historical,2,WRFrain_noPGW_HPE38.mat,0.0162430287725742,fraction
38,future,2,WRFrain_PGW_V3_HPE38.mat,0.0050471916131007,fraction
38,historical,5,WRFrain_noPGW_HPE38.mat,0.00725465258647077,fraction
38,future,5,WRFrain_PGW_V3_HPE38.mat,0.00245242577288032,fraction
38,historical,7.5,WRFrain_noPGW_HPE38.mat,0.00430919038873584,fraction
38,future,7.5,WRFrain_PGW_V3_HPE38.mat,0.00162321701867156,fraction
38,historical,10,WRFrain_noPGW_HPE38.mat,0.00281415671870217,fraction
38,future,10,WRFrain_PGW_V3_HPE38.mat,0.00116531221303949,fraction
38,historical,20,WRFrain_noPGW_HPE38.mat,0.000808295071931436,fraction
38,future,20,WRFrain_PGW_V3_HPE38.mat,0.000419589837771656,fraction
38,historical,50,WRFrain_noPGW_HPE38.mat,4.39929599020508e-05,fraction
38,future,50,WRFrain_PGW_V3_HPE38.mat,3.83532292623202e-05,fraction
38,historical,60,WRFrain_noPGW_HPE38.mat,1.69727578818488e-05,fraction
38,future,60,WRFrain_PGW_V3_HPE38.mat,1.73936333027242e-05,fraction
38,historical,80,WRFrain_noPGW_HPE38.mat,2.36455463728191e-06,fraction
38,future,80,WRFrain_PGW_V3_HPE38.mat,3.61187633914907e-06,fraction
38,historical,100,WRFrain_noPGW_HPE38.mat,3.4435261707989e-07,fraction
38,future,100,WRFrain_PGW_V3_HPE38.mat,7.19314355677992e-07,fraction
38,historical,120,WRFrain_noPGW_HPE38.mat,2.29568411386593e-08,fraction
38,future,120,WRFrain_PGW_V3_HPE38.mat,6.8870523415978e-08,fraction
38,historical,150,WRFrain_noPGW_HPE38.mat,0,fraction
38,future,150,WRFrain_PGW_V3_HPE38.mat,7.65228037955311e-09,fraction
39,historical,0.1,WRFrain_noPGW_HPE39.mat,0.0410072084481175,fraction
39,future,0.1,WRFrain_PGW_V3_HPE39.mat,0.0096068870523416,fraction
39,historical,1,WRFrain_noPGW_HPE39.mat,0.0148357208448118,fraction
39,future,1,WRFrain_PGW_V3_HPE39.mat,0.00366860269360269,fraction
39,historical,2,WRFrain_noPGW_HPE39.mat,0.00904878328741965,fraction
39,future,2,WRFrain_PGW_V3_HPE39.mat,0.00237101316192225,fraction
39,historical,5,WRFrain_noPGW_HPE39.mat,0.00351548056320784,fraction
39,future,5,WRFrain_PGW_V3_HPE39.mat,0.00109325834098561,fraction
39,historical,7.5,WRFrain_noPGW_HPE39.mat,0.00196603917967554,fraction
39,future,7.5,WRFrain_PGW_V3_HPE39.mat,0.000710192837465565,fraction
39,historical,10,WRFrain_noPGW_HPE39.mat,0.00128153504744414,fraction
39,future,10,WRFrain_PGW_V3_HPE39.mat,0.000502884909703091,fraction
39,historical,20,WRFrain_noPGW_HPE39.mat,0.000367340067340067,fraction
39,future,20,WRFrain_PGW_V3_HPE39.mat,0.000177433425160698,fraction
39,historical,50,WRFrain_noPGW_HPE39.mat,1.89470462197735e-05,fraction
39,future,50,WRFrain_PGW_V3_HPE39.mat,1.6062136516682e-05,fraction
39,historical,60,WRFrain_noPGW_HPE39.mat,7.25436179981634e-06,fraction
39,future,60,WRFrain_PGW_V3_HPE39.mat,6.81818181818182e-06,fraction
39,historical,80,WRFrain_noPGW_HPE39.mat,9.02969084787267e-07,fraction
39,future,80,WRFrain_PGW_V3_HPE39.mat,9.18273645546373e-07,fraction
39,historical,100,WRFrain_noPGW_HPE39.mat,3.82614018977655e-08,fraction
39,future,100,WRFrain_PGW_V3_HPE39.mat,1.07131925313743e-07,fraction
39,historical,120,WRFrain_noPGW_HPE39.mat,0,fraction
39,future,120,WRFrain_PGW_V3_HPE39.mat,7.65228037955311e-09,fraction
39,historical,150,WRFrain_noPGW_HPE39.mat,0,fraction
39,future,150,WRFrain_PGW_V3_HPE39.mat,0,fraction
40,historical,0.1,WRFrain_noPGW_HPE40.mat,0.0240525022956841,fraction
40,future,0.1,WRFrain_PGW_V3_HPE40.mat,0.0108907598714417,fraction
40,historical,1,WRFrain_noPGW_HPE40.mat,0.00911795224977043,fraction
40,future,1,WRFrain_PGW_V3_HPE40.mat,0.0038897440312213,fraction
40,historical,2,WRFrain_noPGW_HPE40.mat,0.00564452479338843,fraction
40,future,2,WRFrain_PGW_V3_HPE40.mat,0.00250874655647383,fraction
40,historical,5,WRFrain_noPGW_HPE40.mat,0.00224428948576676,fraction
40,future,5,WRFrain_PGW_V3_HPE40.mat,0.0011832702020202,fraction
40,historical,7.5,WRFrain_noPGW_HPE40.mat,0.0013211834251607,fraction
40,future,7.5,WRFrain_PGW_V3_HPE40.mat,0.000779700413223141,fraction
40,historical,10,WRFrain_noPGW_HPE40.mat,0.000866913452708907,fraction
40,future,10,WRFrain_PGW_V3_HPE40.mat,0.000557116620752984,fraction
40,historical,20,WRFrain_noPGW_HPE40.mat,0.000235083792470156,fraction
40,future,20,WRFrain_PGW_V3_HPE40.mat,0.000202439164370983,fraction
40,historical,50,WRFrain_noPGW_HPE40.mat,9.99196510560147e-06,fraction
40,future,50,WRFrain_PGW_V3_HPE40.mat,1.81416437098255e-05,fraction
40,historical,60,WRFrain_noPGW_HPE40.mat,3.16230486685032e-06,fraction
40,future,60,WRFrain_PGW_V3_HPE40.mat,7.9315886134068e-06,fraction
40,historical,80,WRFrain_noPGW_HPE40.mat,2.41046831955923e-07,fraction
40,future,80,WRFrain_PGW_V3_HPE40.mat,1.30853994490358e-06,fraction
40,historical,100,WRFrain_noPGW_HPE40.mat,5.73921028466483e-09,fraction
40,future,100,WRFrain_PGW_V3_HPE40.mat,8.60881542699725e-08,fraction
40,historical,120,WRFrain_noPGW_HPE40.mat,0,fraction
40,future,120,WRFrain_PGW_V3_HPE40.mat,0,fraction
40,historical,150,WRFrain_noPGW_HPE40.mat,0,fraction
40,future,150,WRFrain_PGW_V3_HPE40.mat,0,fraction
41,historical,0.1,WRFrain_noPGW_HPE41.mat,0.130594446860954,fraction
41,future,0.1,WRFrain_PGW_V3_HPE41.mat,0.108347175100285,fraction
41,historical,1,WRFrain_noPGW_HPE41.mat,0.0690235368034411,fraction
41,future,1,WRFrain_PGW_V3_HPE41.mat,0.0580682373979025,fraction
41,historical,2,WRFrain_noPGW_HPE41.mat,0.0477470639408438,fraction
41,future,2,WRFrain_PGW_V3_HPE41.mat,0.0418024890048813,fraction
41,historical,5,WRFrain_noPGW_HPE41.mat,0.0198264124498574,fraction
41,future,5,WRFrain_PGW_V3_HPE41.mat,0.0206547484413513,fraction
41,historical,7.5,WRFrain_noPGW_HPE41.mat,0.0102954617949833,fraction
41,future,7.5,WRFrain_PGW_V3_HPE41.mat,0.01263097481997,fraction
41,historical,10,WRFrain_noPGW_HPE41.mat,0.00585875984727659,fraction
41,future,10,WRFrain_PGW_V3_HPE41.mat,0.0080106664733459,fraction
